popup_image_url	source	views	registration	conversion
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Facebook-ads-for-authors-3-300x157.jpg	popup_image_url	8806.0	77.0	0.8744038155802861
https://blog-cdn.bookly.com/directories/admin/modal/67/medium_e49f06d8dd4ef2d898ec778defe5a9fd.jpg	popup_image_url	161014.0	1358.0	0.8434049213111904
https://images-cdn.bookly.com/discovery/modal/71/modal_image/c26538ff986ecf58df8405902b5ed61223450f69.jpg	popup_image_url	2891.0	21.0	0.7263922518159807
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/01/POV-Modal-3-300x140.jpg	popup_image_url	8134.0	56.0	0.6884681583476765
https://blog-cdn.bookly.com/directories/admin/modal/32/medium_2a45270e401fa4e1402d1a62cf8b47af.jpg	popup_image_url	3101.0	21.0	0.6772009029345373
https://images-cdn.bookly.com/discovery/modal/67/modal_image/6e832ac20f109ad7a1b34430b75e3ed791934eee.jpg	popup_image_url	3101.0	21.0	0.6772009029345373
https://images-cdn.bookly.com/discovery/modal/34/modal_image/0a1554b909d18c6ad31611e0c984c012e9fa72a6.jpg	popup_image_url	8554.0	56.0	0.6546644844517185
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/01/Artboard-1-300x150.jpg	popup_image_url	16891.0	105.0	0.6216328222130129
https://images-cdn.bookly.com/discovery/modal/78/modal_image/c26538ff986ecf58df8405902b5ed61223450f69.jpg	popup_image_url	9240.0	56.0	0.6060606060606061
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Character-Development-300x157.jpg	popup_image_url	34790.0	203.0	0.5835010060362174
https://images-cdn.bookly.com/discovery/modal/60/modal_image/1f7326b2d40080168b40b140e454e95884760b2b.jpg	popup_image_url	4529.0	21.0	0.46367851622874806
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/05/POV-course-300x178.jpg	popup_image_url	4676.0	21.0	0.4491017964071856
https://images-cdn.bookly.com/discovery/modal/72/modal_image/854245cc10ad1097e9853327e18b26302132cb18.jpg	popup_image_url	9569.0	42.0	0.43891733723482074
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/11/SPvTP-300x157.jpg	popup_image_url	8932.0	35.0	0.3918495297805642
https://images-cdn.bookly.com/discovery/modal/83/modal_image/77226fb929cf66172fd5719090aed00fd7c975f4.jpg	popup_image_url	14364.0	56.0	0.3898635477582846
https://blog-cdn.bookly.com/directories/admin/modal/6/medium_308a8b500952515c88cea821d3f72e43.jpg	popup_image_url	14679.0	56.0	0.3814973772055317
https://images-cdn.bookly.com/discovery/modal/16/modal_image/d9ec720364c1a8b647f5bfbd7804bf1778e80598.jpg	popup_image_url	19593.0	70.0	0.35727045373347627
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Self-Edit-Like-A-Pro-1024x536-300x157.jpg	popup_image_url	34545.0	105.0	0.303951367781155
https://images-cdn.bookly.com/discovery/modal/77/modal_image/1bbeb633bd284484682ec939f630487692238119.jpg	popup_image_url	8071.0	21.0	0.26019080659150046
https://images-cdn.bookly.com/discovery/modal/46/modal_image/9bcde3ac5274253361873dc435891fc27c9d8e46.jpg	popup_image_url	10542.0	21.0	0.199203187250996
https://images-cdn.bookly.com/discovery/modal/76/modal_image/1bbeb633bd284484682ec939f630487692238119.jpg	popup_image_url	33593.0	63.0	0.18753907063971662
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/01/Trad-pub-101-1-573x300-1-300x157.jpg	popup_image_url	12852.0	21.0	0.16339869281045752
https://images-cdn.bookly.com/discovery/modal/81/modal_image/768faa9da486fbdfac9d80068ed7aa5bcfb92ade.jpg	popup_image_url	16562.0	21.0	0.12679628064243448
https://images-cdn.bookly.com/discovery/modal/15/modal_image/d375d096413d642b7cd4af49902a41f8cfd368ff.jpg	popup_image_url	29813.0	35.0	0.11739845034045551
https://images-cdn.bookly.com/discovery/modal/75/modal_image/1bbeb633bd284484682ec939f630487692238119.jpg	popup_image_url	18158.0	21.0	0.1156515034695451
https://images-cdn.bookly.com/discovery/modal/1/modal_image/ccd3b6177ae0835b25c6eac3ec87d3480e64fe34.jpg	popup_image_url	54222.0	42.0	0.0774593338497289
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/02/marketplace_mobile1-300x200.jpg	popup_image_url	56.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/62/modal_image/123cc21dd98922bee14c085d0dcc2ce1aaff1a78.jpg	popup_image_url	2457.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Short-story-300x157.jpg?iorg_ia=t	popup_image_url	21.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/68/modal_image/6e832ac20f109ad7a1b34430b75e3ed791934eee.jpg	popup_image_url	2975.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/modal-signup-ghostwriter-300x168.jpg	popup_image_url	2891.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/66/modal_image/1567d2b1296a4d81463da30342e57bd5e8da3be0.jpg	popup_image_url	21.0	0.0	0.0
